T,Rs
101.258052825928,642.235458409927
100.966899871826,641.602853812424
100.651500701904,640.92013130936
100.360202789307,640.368264926088
100.049949645996,639.550764590993
99.7643508911133,638.94718884038
99.4551010131836,638.145410395603
99.160701751709,637.528308679917
98.8682022094727,636.773783509498
98.553897857666,636.14665412454
98.2569999694824,635.419954714307
97.9650993347168,634.776498975567
97.659049987793,634.113031699985
97.3652496337891,633.717984164368
97.0588493347168,632.934138135723
96.7472991943359,632.322368547029
96.4648971557617,631.727004155178
96.1532516479492,630.963508396522
95.8718490600586,630.467346095665
95.5522003173828,629.758494418275
95.2546463012695,628.978847512638
94.9618988037109,628.548270957797
94.6575965881348,627.843688486137
94.3699493408203,627.313211933211
94.0702018737793,626.752447964537
93.7566032409668,626.107926384421
93.4575996398926,625.569095387179
93.1540489196777,624.924687691483
92.860897064209,624.235508817785
92.5544509887695,623.703829178156
92.2551498413086,622.746560537301
91.9639511108398,622.261550149357
91.6572494506836,621.547205738741
91.3669013977051,621.344009650735
91.069652557373,620.772271896064
90.746150970459,620.10587282667
90.4500503540039,619.459642980238
90.1534004211426,618.936855085784
89.8537483215332,618.371573701747
89.5585517883301,617.737111912147
89.257251739502,617.376054496017
88.9465484619141,616.825204312194
88.6624488830566,616.22704537186
88.352352142334,615.598029593674
88.0536003112793,615.098182109758
87.7517509460449,614.419877738205
87.4561996459961,613.886156939338
87.1653518676758,613.404052064184
86.8644523620605,612.804054912493
86.550651550293,612.240455513748
86.2541007995605,611.492007099226
85.9562492370605,611.021477553424
85.660099029541,610.455377077589
85.3628997802734,609.848203747319
85.067798614502,609.279349604588
84.7554969787598,608.821528392118
84.4522018432617,608.385355440027
84.1561012268066,607.880670788335
83.8638534545898,607.297087593826
83.5616493225098,606.774504107307
83.2462005615234,605.886231904872
82.9529991149902,605.455704991958
82.655200958252,605.004249626608
82.3568496704102,604.556080848843
82.0585975646973,604.115438663258
81.7576522827148,603.377985935586
81.4705505371094,602.97190767176
81.1544990539551,602.412889930875
80.849552154541,601.878417202819
80.555850982666,601.445012518191
80.2597503662109,600.65573069853
79.9589996337891,600.14503499349
79.6562004089355,599.721726600797
79.3450508117676,599.234383042279
79.0608520507813,598.661281594669
78.7713508605957,598.176948673024
78.4564018249512,597.666207706228
78.1472473144531,596.845769737094
77.8660011291504,596.442561944699
77.5404510498047,595.943778842103
77.2512969970703,595.48940190334
76.9478492736816,594.885852433747
76.6554527282715,594.510798914292
76.3615989685059,594.062390687232
76.0457534790039,593.331341768152
75.7505493164063,592.990875531365
75.4682006835938,592.405522748162
75.1535530090332,591.861861883426
74.8395500183105,591.326586124196
74.5661468505859,590.904190266927
74.2588005065918,590.481879092946
73.9498481750488,590.031181497013
73.6554527282715,589.389285098806
73.351448059082,588.780185953777
73.0610008239746,588.202394804113
72.7431488037109,587.673594396255
72.4499015808105,587.205768875422
72.1627998352051,586.695432344324
71.8582496643066,586.130294045841
71.5557975769043,585.639779244218
71.2542495727539,585.492468285654
70.9604988098145,584.966151434206
70.6451988220215,584.424374042586
70.3423004150391,583.786520541322
70.0563507080078,583.022659768498
69.7346000671387,582.695947265625
69.4517021179199,582.063447792203
69.1420516967773,581.691159620098
68.8464508056641,581.247000157973
68.5591011047363,580.746406585095
68.2442512512207,580.361164790135
67.9532012939453,579.814085932713
67.6348991394043,579.311627867456
67.3409004211426,578.805909495635
67.038501739502,578.102235179228
66.7424011230469,577.718159969554
66.4528007507324,577.305870624617
66.1417503356934,576.788496620328
65.8539505004883,576.344268535539
65.5668983459473,575.856338034238
65.2458000183105,575.448815774357
64.9361000061035,575.000851404527
64.6504020690918,574.500974719478
64.3671989440918,574.040247994218
64.0534019470215,573.265701066559
63.7453002929688,572.765995208142
63.4456996917725,572.304528234145
63.1565494537354,571.976050522748
62.8442497253418,571.406038555071
62.5474510192871,570.992626426547
62.2332000732422,570.324711818321
61.9478492736816,569.766089752796
61.6313495635986,569.184482014974
61.350549697876,568.716659414255
61.0453491210938,568.438359470741
60.7531509399414,567.946650342755
60.4423007965088,567.416697950176
60.1441993713379,566.77980370615
59.8410491943359,566.168095439836
59.5439014434814,565.605539981618
59.2383003234863,565.007916882085
58.9417991638184,564.473612060547
58.6404495239258,563.915642640357
58.353099822998,563.415914881089
58.0452995300293,563.02439046224
57.7411499023438,562.385335334329
57.4405002593994,561.882845147825
57.142749786377,561.186900371477
56.8589496612549,560.669970224419
56.5623989105225,559.933694302429
56.2486000061035,559.447933445351
55.9478492736816,558.95182078642
55.6537494659424,558.370175087125
55.3427505493164,557.814921372358
55.059549331665,557.102237046186
54.7588500976563,556.506120725145
54.4427013397217,555.83900622798
54.1588497161865,555.418177011527
53.8390998840332,554.730999875537
53.551248550415,554.132109446806
53.2459011077881,553.586446844363
52.9410991668701,553.027745935777
52.6532001495361,552.343959051394
52.3420009613037,551.707524725223
52.0524501800537,551.011504025927
51.7448997497559,550.257749765434
51.4471988677979,549.642365076402
51.1394500732422,548.978188213274
50.8411502838135,548.142434249579
50.5517997741699,547.489629767922
50.2416496276855,546.831850873162
49.9468002319336,546.06549194336
49.633150100708,545.173192904603
49.3418998718262,544.452973225912
49.0374507904053,543.52139574238
48.741849899292,542.642135009765
48.4475498199463,542.042294084138
48.159049987793,541.051893837125
47.848051071167,540.204992340686
47.5531997680664,539.462302389706
47.2530498504639,538.444736328125
46.9366512298584,537.751096981273
46.6526012420654,536.860764638863
46.346549987793,535.993181439568
46.0365009307861,534.885094784007
45.740550994873,533.867324314492
45.444299697876,532.931483465456
45.1435489654541,532.063698778339
44.8386001586914,530.957340829887
44.538200378418,529.83182985792
44.2503509521484,528.742735619639
43.9378986358643,527.171940941904
43.6513996124268,526.008745907054
43.351900100708,524.743602414598
43.0438995361328,523.32554280599
42.7360496520996,522.00196492513
42.4350509643555,520.536381931679
42.1402015686035,518.935131931679
41.8526496887207,517.520954613779
41.5441513061523,515.724535917395
41.2535495758057,513.858018439797
40.9443511962891,511.803420840993
40.6313514709473,509.628987630208
40.3360004425049,507.490953632429
40.0468997955322,505.366248492073
39.7370491027832,502.892062724993
39.4397506713867,500.320421094708
39.1352500915527,497.372642582912
38.8470993041992,494.447789881089
38.534049987793,491.215567507277
38.2409992218018,487.775808296951
37.9511985778809,484.205238228593
37.6417503356934,480.094445728975
37.3435497283936,475.768788368375
37.0387496948242,470.887821810853
36.7383003234863,465.67190365062
36.4435997009277,460.201107776118
36.1284999847412,453.882400045956
35.8392505645752,447.275382223691
35.5444011688232,440.177779517081
35.2332000732422,432.158042973537
34.9416999816895,423.967164426318
34.6364002227783,414.729744992724
34.3317489624023,404.742145517387
34.0399513244629,394.664441564223
33.7474002838135,383.992355837355
33.4328994750977,371.753794280407
33.1403007507324,359.7391820571
32.8306999206543,346.346334731159
32.5352001190186,333.151389327704
32.2371006011963,319.432879279642
31.9517002105713,305.981790292777
31.6305999755859,290.578708460191
31.3431997299194,276.716664620194
31.0401496887207,262.244372570561
30.7307996749878,247.625275472005
30.4329996109009,233.773746230182
30.1455993652344,220.800681990081
29.8409996032715,207.83813818838
29.5451498031616,195.608676434686
29.2355995178223,183.397409907322
28.9406003952026,172.025110198376
28.6248998641968,160.704960793888
28.3339996337891,150.406551022997
28.0452995300293,140.333981359145
27.7357006072998,130.002617013968
27.4444494247437,120.377479894302
27.1520500183105,111.133630736108
26.8435001373291,101.854967986462
26.5493001937866,93.3278372910444
26.2290000915527,84.7542855535769
25.9451999664307,77.7140229228899
25.6421003341675,70.6114452556535
25.3448495864868,64.3283972197888
25.0314493179321,58.2476736180922
24.7429494857788,52.9006994928098
24.4441499710083,48.0220265018238
24.1328992843628,43.3627514827953
23.843150138855,39.3561668784946
23.5321998596191,35.3213410366282
23.2469997406006,32.117509099923
22.9254503250122,28.6380514960196
22.6185503005981,25.7126984510235
22.3332996368408,23.2334770397111
22.0491504669189,21.0428768950818
21.7349500656128,18.7301335188922
21.4461994171143,16.9931307340135
21.1274995803833,15.2406513939651
20.8413000106812,13.9111855607874
20.5314502716064,12.5896048549577
20.2397994995117,11.5774849872963
19.9343004226685,10.5859136379466
19.6424999237061,9.79499486661425
19.3387994766235,9.13574268341064
19.046199798584,8.50198646620208
18.7318000793457,7.96377006156772
18.4240999221802,7.44504655426623
18.1331996917725,7.20843599693448
17.8346500396729,6.79064481623032
17.5355997085571,6.64680217668122
17.2258501052856,6.38278722239476
16.94225025177,6.12277136335186
16.6333999633789,5.80432757209329
16.3425998687744,5.65045587165683
16.0313000679016,5.51843599543852
15.7382502555847,5.37313813564825
15.4286003112793,5.1965818197587
15.1423001289368,4.99636327780929
14.8252501487732,4.89216336717792
14.542299747467,4.83571187262441
14.2263503074646,4.61810023438697
13.9441504478455,4.38426849570929
13.6307501792908,4.24590721691356
13.3207497596741,4.08844911537919
13.0289998054504,4.02018698280933
12.7309999465942,3.98677639175864
12.440899848938,3.89482293465558
12.123300075531,3.68815506000144
11.8389000892639,3.7228222693649
11.5246500968933,3.46880728889914
11.2416000366211,3.41691173011182
10.9184999465942,3.27274947503034
10.6243000030518,3.13680714513741
10.3308997154236,3.16866674535415
10.0171499252319,2.87828913314669
9.77340030670166,2.85808689351176
9.35085010528564,2.68235869781644
9.19105005264282,2.57309767751133
8.82705020904541,2.48624452918184
8.52274990081787,2.33876316603492
8.23185014724731,2.36425378799438
7.92225003242493,2.22402079638313
